Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2008-11-05,70.5767822265625,73.89320608190873,69.70365049743747,72.78528333291722,387844100
2008-11-06,66.66605377197266,70.02650552515082,66.07907329532766,69.30745472115375,477721900
2008-11-07,68.86723327636719,68.96995403667799,66.40192383318465,67.24570630533336,380391000
2008-11-10,67.9647445678711,70.09254192074776,66.71007918480385,69.85775083615964,301773000
2008-11-11,65.86630249023438,67.60522778428043,65.04453642211728,66.59269219412408,418498200
2008-11-12,62.968109130859375,65.26466016014584,62.454505257812045,64.7363842898096,454330600
2008-11-13,66.8935317993164,67.30442053028972,60.231324895484306,63.19556680773378,753141900
2008-11-14,63.55508041381836,67.54652923355188,63.48170364460486,65.6021680023484,540352300
2008-11-17,62.711307525634766,64.9785089744585,62.48385518034968,63.37899256412363,415254900
2008-11-18,63.89262390136719,63.99534471166968,60.83299919907651,62.476537761780726,523811800
2008-11-19,59.798397064208984,63.73848978170598,59.372836575971235,63.03411669661919,558327600
2008-11-20,55.359378814697266,60.539465195664,55.06589419528455,58.79320148171277,814180400
2008-11-21,58.345645904541016,59.35818714747549,54.54496083977934,56.83417843482489,718536500
2008-11-24,62.38847351074219,63.82657009686697,58.961988020430766,60.1065942506833,523305300
2008-11-25,62.85071563720703,64.2081020842693,61.50066238977381,64.05402092412452,454112400
2008-11-26,65.2793197631836,65.4407396781833,61.80880838427232,61.85283555972914,370134200
2008-11-28,66.1010971069336,66.13044669633443,64.9198083212556,65.02986228418146,118308100
2008-12-01,60.24600601196289,64.23746158806644,60.062575231412,64.20811199143472,369927100
2008-12-02,62.56454849243164,62.72596842421246,60.194626687791846,61.243850646505784,469508400
2008-12-03,64.06868743896484,64.44288770893222,61.00172529990108,61.192494833316466,519863500
2008-12-04,62.586570739746094,64.60430888015235,61.44195911536952,63.14419615899777,444173800
2008-12-05,64.51624298095703,64.87576556857658,60.341358654812026,61.37591044092561,471905300
2008-12-08,66.76878356933594,67.78131915109135,64.62631405543301,66.28452377076067,412859300
2008-12-09,65.66820526123047,67.59789464082738,65.28667178310717,66.30654625497776,370790000
2008-12-10,66.11576080322266,67.03291428723378,65.30132806159193,66.26984191679325,396187400
2008-12-11,64.52359008789062,66.76878024776359,64.10536828168172,65.69754554410325,365061000
2008-12-12,65.29400634765625,65.3527055294756,62.51319558491304,62.77000310590718,415060400
2008-12-15,64.38419342041016,65.4114067427014,63.31295850931832,65.3160191698171,256694200
2008-12-16,67.41446685791016,67.51718762952218,64.69969401182844,67.41446685791016,377699500
2008-12-17,66.761474609375,67.81803784364739,66.07911178688475,66.65141500616097,281819800
2008-12-18,65.51410675048828,67.26036492640436,64.72168481606163,67.06226224172794,374673300
2008-12-19,65.23229217529297,67.02971235337489,65.15831976137703,65.90539712416573,301451300
2008-12-22,64.39645385742188,65.5873375344533,63.23515801847047,65.52076913125056,243759500
2008-12-23,63.73073196411133,65.03996103609487,63.464447128572004,64.7440883695732,221625200
2008-12-24,64.10060119628906,64.25593314870684,63.61241022300088,63.94526360056693,62061600
2008-12-26,64.47042846679688,64.57398308194713,63.98223758682856,64.5295985016661,74767700
2008-12-29,64.28550720214844,64.59617104033666,63.316523835461645,64.5295969931231,127795900
2008-12-30,65.80924987792969,65.8684255598262,64.26331763737883,64.72931907818443,168256300
2008-12-31,66.7486572265625,67.28862558870453,65.73530021588013,65.89063218883206,193987200
2009-01-02,68.76058197021484,69.11563049103528,66.46017906572283,66.89659275499575,227566300
2009-01-05,68.67919921875,69.27834309153718,67.96910800220904,68.51646892350665,240349700
2009-01-06,69.1378173828125,69.8626998559233,68.55347012362057,69.26356149543106,328260900
2009-01-07,67.06669616699219,68.24278875695265,66.71904612063089,68.05047062939687,280899200
2009-01-08,67.34040069580078,67.37738127292118,66.32703807517885,66.68948497677135,263834400
2009-01-09,65.89803314208984,67.54752063970781,63.139032219685696,67.42917487363036,330953600
2009-01-12,64.31510925292969,65.76488556533003,63.915687419549364,65.71310259967548,277858500
2009-01-13,64.43342590332031,65.00297614208968,63.76031543238196,64.15234996829544,356432300
2009-01-14,62.40673065185547,63.427485826571214,61.511719575697406,63.2721538854169,435491600
2009-01-15,62.42892074584961,63.057646888215,60.44658041852899,62.221811488910795,532647300
2009-01-16,62.917076110839844,63.60497761170154,61.43032580518821,63.50882140052996,399237200
2009-01-20,59.59595489501953,62.917113033054534,59.21132418131559,62.303183565602346,419855200
2009-01-21,62.170021057128906,62.31055622708291,59.521968931727166,60.60929794453923,364360700
2009-01-22,61.20844268798828,62.16262935995817,60.039748409764385,60.96434724190922,427940300
2009-01-23,61.474727630615234,62.125643177147204,59.59594212565991,59.84003757184818,386800600
2009-01-26,61.89632034301758,63.13898091527257,61.2527977748369,61.82974631850864,317978800
2009-01-27,62.525047302246094,62.98365018426883,61.615245549536546,62.22917465717663,273789700
2009-01-28,64.64057159423828,65.0547901836844,63.66419517389738,63.908290689808865,330007000
2009-01-29,62.53986358642578,64.71451607432051,62.48068791025506,63.69376105523944,294392500
2009-01-30,61.26763916015625,63.1686147784517,60.80903595218612,62.85795081981322,383383600
2009-02-02,61.08270263671875,61.52650897680824,60.14330700094727,60.335625150864104,288233300
2009-02-03,61.94071960449219,62.39932262885013,60.81640997624129,61.46732548277569,278385800
2009-02-04,61.637447357177734,63.14639307032365,61.42293978761605,62.354936831121385,322989300
2009-02-05,62.55467224121094,63.08724218961916,57.495269017942185,61.17147004983429,417679400
2009-02-06,64.3373031616211,64.6035824977674,62.63603864216186,62.76918113188741,366101700
2009-02-09,64.42604064941406,64.8994347644018,63.84909192447919,64.32248603946694,240075200
2009-02-10,61.474727630615234,64.37426821512594,60.98653673823869,63.8121105448054,536212800
2009-02-11,61.837181091308594,62.17004012321221,60.94956829284138,61.726228080674055,324442500
2009-02-12,61.88154220581055,61.99988790050109,59.95097974039421,60.77941653313523,469302200
2009-02-13,61.21583938598633,62.310561213081535,61.20104264482643,61.800186509130405,293998400
2009-02-17,58.59737777709961,61.36377596356638,58.56039156567937,59.29267792001456,478910100
2009-02-18,58.45684814453125,59.12995894686661,57.90208872677097,59.01900593465363,362964800
2009-02-19,57.82813262939453,59.28530187250271,57.70978122292828,59.05599743330075,316867500
2009-02-20,57.26595687866211,57.946460323731976,56.045485185747374,56.75558211651166,477176600
2009-02-23,55.21706771850586,57.8947035047169,55.17268311755629,57.8947035047169,379641400
2009-02-24,57.31035232543945,57.657996841980165,55.25403921436333,55.690452918203135,426260900
2009-02-25,56.85914611816406,58.00564557248544,55.94193978274116,57.05885703309843,461985800
2009-02-26,55.93455505371094,58.93025306602945,55.86798097700751,57.56184738312058,363353900
2009-02-27,54.68446350097656,55.9862999974333,54.59569999781961,54.743639169747865,470510900
2009-03-02,52.221343994140625,54.677078411577035,52.05122095923146,53.64152652977292,426452600
2009-03-03,51.82929992675781,53.034974493550074,51.511237776299446,52.968406101810984,443761000
2009-03-04,53.05717086791992,53.90040437656655,51.82930116458753,52.687331411730966,462753100
2009-03-05,50.88993835449219,53.057198940176555,50.423936781421936,51.85151806336837,485549400
2009-03-06,50.97868728637695,52.110395518973206,49.632471416255946,51.33373577273276,490470000
2009-03-09,50.37954330444336,51.77753633399699,50.098467281648105,50.261191941179916,379905300
2009-03-10,53.382625579833984,53.530564747814005,51.31152801783369,51.41508261376859,406227900
2009-03-11,53.73028564453125,54.55132984002849,53.13114742095884,53.99657055351972,356648300
2009-03-12,55.84577941894531,56.030699218345795,53.23471275433923,53.715505361441366,409702700
2009-03-13,56.28217315673828,56.94049266741415,55.276214895073124,56.22300312485421,337474700
2009-03-16,56.11206817626953,57.672791840221905,56.07508195656638,56.925714219995676,360644900
2009-03-17,57.82813262939453,57.96127514001624,55.80880549218299,56.26740872728123,356814300
2009-03-18,59.122562408447266,59.84005218060202,57.00707931163614,57.5544403740131,473273200
2009-03-19,58.3902473449707,59.91398389496139,58.2053276415912,59.86220660374719,428520400
2009-03-20,57.14691925048828,58.785864439504174,57.01282378669332,58.6741172723922,371078200
2009-03-23,61.25171661376953,61.30386452676839,58.33886776051484,58.65920656427819,419933300
2009-03-24,60.044857025146484,61.3560118469154,59.97781214495131,60.521639563299516,330271000
2009-03-25,60.6780891418457,61.60930601439519,58.89760293622683,60.51419974658225,441775100
2009-03-26,61.91474151611328,62.056288284982315,60.58123840957284,61.274063918921875,422025200
2009-03-27,60.79726791381836,61.48264194566827,60.57377366340452,61.12505796544001,322332300
2009-03-30,58.696449279785156,59.501021839272,58.07812005256682,59.448873933584636,324108500
2009-03-31,59.24028015136719,60.40244247877304,58.89014744017704,59.27007976834639,364238300
2009-04-01,60.387535095214844,60.655725943310905,58.353761128130955,58.50275351765306,377018300
2009-04-02,62.15312194824219,63.03219065971627,60.439681104009516,61.89238243290987,476230700
2009-04-03,62.7714729309082,62.78636990108537,61.586962030574846,62.19784011438727,284646300
2009-04-06,62.27976608276367,62.78634814873901,61.30385288889602,62.086071435383204,264866600
2009-04-07,60.827064514160156,61.572037733724414,60.72276871811673,61.27404730915979,258947800
2009-04-08,61.48265838623047,61.78810023122536,60.74513625656204,61.132519952678834,230402800
2009-04-09,63.92616271972656,63.93361404482161,62.82360532088083,63.076893537155,269653500
2009-04-13,63.94105911254883,64.46998946862038,63.00984249614923,63.26313068763624,224847500
2009-04-14,62.838497161865234,63.88891225045428,62.6373568702712,63.345079236789225,276598800
2009-04-15,63.50897216796875,63.63561626157759,62.287216442541556,62.45855711420173,250726100
2009-04-16,64.44020080566406,64.92443466522042,63.15139428872448,64.01556618377228,335202900
2009-04-17,64.87228393554688,65.29691853899523,64.17200713264417,64.68604058870645,262649000
2009-04-20,62.15312194824219,64.84992731008188,62.08607139647379,63.72501604828225,293690100
2009-04-21,63.36746597290039,63.41961390855994,61.646578412436504,61.69872634809605,114090900
2009-04-22,62.980045318603516,64.32099388787302,62.62990694790183,62.79380198811924,340395200
2009-04-23,63.5984001159668,63.635645386824585,62.302141922245944,63.10671479758351,324903700
2009-04-24,64.55940246582031,65.04363066556834,63.83677730365348,64.09006555067883,287703000
2009-04-27,63.948524475097656,64.82014781646673,63.725035828454416,63.82933166696064,289581600
2009-04-28,63.74736022949219,64.50723043716218,63.14393372093971,63.30037742005721,247926300
2009-04-29,65.10321807861328,65.82584310949797,64.29119988675838,64.45508924310225,311505700
2009-04-30,65.12556457519531,66.31752071943146,64.75307792489056,65.96738804244899,301419800
2009-05-01,65.47571563720703,65.71410691229869,64.60409807049969,65.14047986038,236110300
2009-05-04,67.70317840576172,67.74788067326195,65.84074496463352,65.96739475823905,287120000
2009-05-05,67.47224426269531,67.74043515590725,66.92841115043325,67.47224426269531,243036300
2009-05-06,68.64185333251953,68.68654992080455,67.50204486168043,68.2991662270428,291941000
2009-05-07,67.68827819824219,69.3942678306788,67.2561922965011,69.28997201766481,317728000
2009-05-08,69.26762390136719,69.44641591217086,68.12036427162708,68.55989581562271,299081700
2009-05-11,67.97138214111328,68.61951114742958,67.82238971110114,68.31406927709872,247923600
2009-05-12,67.77022552490234,68.410903050823,66.93585333950217,68.26190497287894,282431300
2009-05-13,66.06424713134766,67.05506320430175,65.93015168024337,66.85391718579707,269619100
2009-05-14,66.63040924072266,67.13699127762904,65.9301325675505,66.09402759179886,260098700
2009-05-15,66.08660888671875,67.0476255347607,65.66942547995237,66.57829420214853,271502700
2009-05-18,67.96389770507812,68.04583951622541,65.98226655157018,66.71234268278195,241447400
2009-05-19,67.8819808959961,68.51520717390112,67.65103526809476,67.9266774829529,206102200
2009-05-20,67.42755126953125,69.13354122085825,67.35305505826693,68.50030921587002,285722200
2009-05-21,66.45909881591797,66.898636226141,65.75137611996475,66.6453422289265,258988400
2009-05-22,66.31755065917969,67.0476273242036,66.06426235079653,66.64534087821465,166811900
2009-05-26,68.01607513427734,68.20976413011918,65.79605185442388,65.82585147309865,236318500
2009-05-27,66.8017807006836,68.35132713775775,66.69748485238989,68.12038714277848,246015800
2009-05-28,67.73300170898438,68.0458892724232,66.3771499170517,67.39031451802313,289095000
2009-05-29,68.93238067626953,69.80399810019975,67.55418116528925,68.10545983294229,258641500
2009-06-01,70.60111999511719,70.89911046390627,69.60285846092356,69.78165046871881,276246800
2009-06-02,70.66069793701172,71.04808713483382,70.19881824905409,70.3254623129332,230874500
2009-06-03,69.76675415039062,70.1243381692996,69.10372833512204,70.05729329713998,235310500
2009-06-04,70.42230987548828,70.52660566018643,69.50599609796971,70.02747502146045,210102300
2009-06-05,70.43724822998047,71.27161493055601,69.87851809283212,71.13751947029253,284257900
2009-06-08,70.14669036865234,70.84696142283518,69.31231820615268,69.90829345048499,238565100
2009-06-09,70.5042953491211,70.87678211900601,70.04240970833285,70.5415462995884,225125500
2009-06-10,70.32546997070312,71.13748801614234,69.42405309671788,71.13004237653428,296100400
2009-06-11,70.63837432861328,71.59939065268577,70.44467966204085,70.45958231222873,275414200
2009-06-12,70.83208465576172,70.87678124881609,70.02751187860116,70.32550242758991,184361800
2009-06-15,69.20801544189453,70.04238183685703,68.8355288202306,69.99768526103969,224190500
2009-06-16,68.26935577392578,69.49856290997985,68.22465919273324,69.45386632878731,227319000
2009-06-17,68.20230865478516,68.7833869259228,67.66592696336724,68.2395539099865,223445200
2009-06-18,68.70145416259766,69.03668994988617,67.97882898888601,68.30661913375228,211725100
2009-06-19,68.95464324951172,69.44909990454492,68.56506579689224,69.35920181224763,215655600
2009-06-22,66.88691711425781,68.31785638825188,66.86444258589991,68.28039503045491,251913600
2009-06-23,66.93938446044922,67.33644985112404,66.56479360648386,67.02928832308993,188309800
2009-06-24,67.51625061035156,68.23546428986316,67.12667296157306,67.54621856147317,211577700
2009-06-25,68.98464965820312,69.05207326502817,67.10420206300333,67.17911908696533,279411000
2009-06-26,68.80484771728516,69.10452155409067,68.37781435747328,68.75240522452941,167579000
2009-06-29,69.44910430908203,69.53900812288047,68.62500602122857,69.00709008512234,168481300
2009-06-30,68.88723754882812,69.71882948207934,68.37779389346524,69.46411051229856,228888200
2009-07-01,69.17194366455078,69.84620829805549,69.08203980814935,69.17943136573241,173041100
2009-07-02,67.28396606445312,69.19438053347464,67.2465104315268,68.27288508333737,212309900
2009-07-06,67.2765121459961,67.37390369946273,66.42244555158956,66.63221549185752,174499600
2009-07-07,65.97293090820312,67.29149214543872,65.92798184055033,67.20908171087386,197088900
2009-07-08,65.927978515625,66.52732606117868,65.17879694158381,66.36999290072444,248050500
2009-07-09,66.05536651611328,66.60227181612072,65.86058333818562,66.38500837999744,163777600
2009-07-10,65.89802551269531,66.29509092246484,65.44102419161636,65.70323665884122,173520300
2009-07-13,67.50128173828125,67.55372423774789,65.6208337445996,66.16024557671575,217413500
2009-07-14,67.88333892822266,67.94327482244826,67.22406123914546,67.71102466127442,181487400
2009-07-15,69.86865234375,70.0559476760021,67.93576314311628,68.78233598720782,220877900
2009-07-16,69.75628662109375,70.80514181461761,69.53902331047944,69.67387620272967,231174500
2009-07-17,70.52045440673828,70.66280072456813,70.07844005360552,70.46801192898013,138561700
2009-07-20,71.26963806152344,71.38950985187654,70.56541129850439,70.93250865380806,164179400
2009-07-21,71.59928894042969,71.84652025284996,70.73772891326357,71.82404571823035,217718300
2009-07-22,71.58432006835938,72.01884114887618,71.0898573589324,71.14229985395012,196068100
2009-07-23,73.1650619506836,73.47971678273107,71.56930183024137,71.62923771705064,258795500
2009-07-24,73.4647216796875,73.52465755974691,72.43834688372066,72.82042525854914,154003100
2009-07-27,73.68203735351562,73.71949873414167,72.92536204814238,73.32992095252597,159259400
2009-07-28,73.33735656738281,73.69696610421464,72.71553472025677,73.16504807024648,186685200
2009-07-29,73.1575698852539,73.48720583718337,72.6556196845197,73.0002424663283,194399300
2009-07-30,73.92172241210938,74.79077552145125,73.86927994625599,74.04159417166001,225575400
2009-07-31,74.026611328125,74.52107378918456,73.7044631017439,73.90674527792295,207358000
2009-08-03,75.24781036376953,75.31523397191786,74.40123140055601,74.80579019685402,175776900
2009-08-04,75.44258880615234,75.54747377841096,74.75334306965219,74.91067052804011,176714600
2009-08-05,75.22530364990234,75.56243297804141,74.60348174477453,75.49500368293347,184726400
2009-08-06,74.83573913574219,75.68231216805373,74.48362291829365,75.5699395163584,193203800
2009-08-07,75.81715393066406,76.4389758524571,75.2103188374301,75.62237088579907,220640900
2009-08-10,75.65983581542969,75.83215007021428,75.12042423707922,75.47254044604695,130898700
2009-08-11,74.71585845947266,75.37513598898184,74.5135762943709,75.32269352317769,157301000
2009-08-12,75.51750183105469,76.08687568843547,74.55105695455624,74.58851260223042,219052400
2009-08-13,76.09436798095703,76.12433592813493,75.11294200303742,75.86212353508023,176449500
2009-08-14,75.51001739501953,76.11685268804229,74.69340644370777,76.05691678567399,199616100
2009-08-17,73.65204620361328,74.1315220024869,73.50221215989117,74.05660498062585,237667500
2009-08-18,74.23639678955078,74.49861490378655,73.68200404488975,73.81685695205611,173461500
2009-08-19,74.88819885253906,75.1429235918939,73.5771309334488,73.65204795709346,192812800
2009-08-20,75.65983581542969,75.83215007021428,74.82075621870767,74.9855713424916,174131300
2009-08-21,77.1432113647461,77.26307741915923,76.1318175957202,76.28165159268677,224605000
2009-08-24,77.13572692871094,77.87741501688858,76.85852771467628,77.45787520390749,191279000
2009-08-25,77.28558349609375,78.10968218647105,77.1207626148578,77.44291096023649,215310600
2009-08-26,77.2930679321289,77.6451842152028,76.78362419155859,77.04583662071929,194620700
2009-08-27,77.46539306640625,77.70513099459656,76.37158841180032,77.24812967588956,196230100
2009-08-28,77.45037078857422,78.17707765842125,76.91845268243269,78.08717954886522,147024400
2009-08-31,76.76115417480469,76.85105803400918,76.25920382146877,76.69373056725327,176051600
2009-09-01,75.06800842285156,77.34552160930566,74.91068094259099,76.37907647415946,321276800
2009-09-02,74.7833023071289,75.24779692715141,74.59600691909104,74.75333435914665,171805000
2009-09-03,75.40514373779297,75.49504188903174,74.6110072017641,75.21784830164137,143572300
2009-09-04,76.46148681640625,76.4839613541545,75.33022650052199,75.55497759380752,142687900
2009-09-08,77.1207504272461,77.20316085484052,76.70869828927397,77.16569949109702,132909100
2009-09-09,77.71261596679688,77.97482840416416,77.01587679561956,77.25561469775572,154612500
2009-09-10,78.50676727294922,78.55920977416812,77.33055198920736,77.76507883690918,162902400
2009-09-11,78.49176788330078,78.88883900423815,78.12467043347131,78.6565887795761,152360100
2009-09-14,78.87381744384766,79.00867032544802,77.27806310807706,77.82496233315597,149593800
2009-09-15,79.2034912109375,79.49567162026048,78.4842774560038,79.00120894860446,196795900
2009-09-16,80.40217590332031,80.41715702163818,79.21097980186447,79.48817335926357,206406300
2009-09-17,80.28231048583984,80.9565694160723,79.8402903284048,80.28979818716063,229170900
2009-09-18,80.33346557617188,80.66467735068302,80.06247516848559,80.6571482440735,153799100
2009-09-21,80.13026428222656,80.54427922968414,79.53559662028398,79.708725967018,151892000
2009-09-22,80.59695434570312,80.82278167674835,80.2431608738118,80.60448345487866,143126700
2009-09-23,79.92700958251953,81.31959618398628,79.78398521906755,80.78514427717592,225947400
2009-09-24,79.04629516601562,80.27327584778267,78.70003078483649,80.10014652870706,228636800
2009-09-25,78.62476348876953,79.30976899185937,78.35377293183605,78.87317245646335,204059000
2009-09-28,80.03238677978516,80.20552182188067,78.91079078959949,78.92584326398607,118285800
2009-09-29,79.79151916503906,80.55932182252499,79.62591320637807,80.17542336529608,133733900
2009-09-30,79.48287963867188,80.13777428769346,78.75271687191176,80.06250042692749,254383000
2009-10-01,77.51065826416016,79.58824960002099,77.49560005003798,77.53323984231746,281840600
2009-10-02,77.14934539794922,77.60852335445115,76.77297040035923,76.79555198133035,224748800
2009-10-05,78.30105590820312,78.52688321532106,77.23215223963582,77.45797954675375,149875000
2009-10-06,79.42266082763672,79.87430971724332,78.82045847947643,78.86562164552893,202491100
2009-10-07,79.64095306396484,79.72375602420418,79.0914430317426,79.24199073598133,159200300
2009-10-08,80.25067901611328,80.67221718389517,79.67858740053299,80.20551585328717,183305800
2009-10-09,80.74000549316406,80.74000549316406,80.06252901827992,80.27329820090398,135008300
2009-10-12,81.05615234375,81.36477697965158,80.75505107584988,81.11637374593582,118031000
2009-10-13,80.8905029296875,81.07869040320985,80.36358030103526,80.83781066682228,157692700
2009-10-14,82.28309631347656,82.36589926854246,80.86039934810985,81.83897659360163,191421600
2009-10-15,82.5842056274414,82.5842056274414,81.84651380944416,81.88414786536737,173873600
2009-10-16,81.96696472167969,82.2530077158925,81.47015260088608,81.89921996371928,192069400
2009-10-19,82.64443969726562,82.90037199173489,81.84652637565219,82.10245867012145,159530400
2009-10-20,82.20785522460938,82.79499950866172,81.80889850560092,82.76488880909125,180921100
2009-10-21,81.47016143798828,83.03587758086297,81.40994004013925,82.0798872978811,225379300
2009-10-22,82.29815673828125,82.56161808282498,80.92062289577562,81.44002222003795,238444000
2009-10-23,81.35726165771484,82.6218825135405,81.01852054419055,82.569190217174,240033200
2009-10-26,80.47652435302734,82.28312018729532,80.2506970022298,81.44756702958374,242028200
2009-10-27,80.10765075683594,80.83781914960768,79.91193989881427,80.5668286998568,253266300
2009-10-28,78.59463500976562,80.15282737427826,78.54946610177579,79.904418480929,248821400
2009-10-29,80.28079223632812,80.43886905422931,78.99359036796669,79.18177787637673,198110600
2009-10-30,77.95477294921875,80.25819140496073,77.8644466423832,80.01731168168989,325608100
2009-11-02,78.52690124511719,79.34740195587432,77.59349259790437,78.38387686823559,254222900
2009-11-03,78.77532196044922,78.88823565680256,77.93976864767535,78.09031641412702,228362600
2009-11-04,78.97852325439453,80.03990343891734,78.77528329513822,79.42264871058624,247996700
2009-11-05,80.43132781982422,80.45390939854465,79.369953418781,79.53555932009901,180015300
2009-11-06,80.64210510253906,80.8453508178024,79.82913947056588,79.98721628075585,170954100
2009-11-09,82.47882843017578,82.5239915985181,81.1991555542388,81.25937119768604,159495700
2009-11-10,82.49385070800781,82.74978863532439,82.02714949123556,82.28308167552674,171899800
2009-11-11,82.9154052734375,83.4197463441683,82.5164487326198,83.03584227489843,169466200
2009-11-12,82.07234954833984,83.2315854912822,81.86158042108268,82.80251812707213,157144500
2009-11-13,82.51647186279297,82.87025960208508,81.86157717787994,82.2831154156937,150963000
2009-11-16,83.71334075927734,84.07466334641322,83.0433936070919,83.0885567768485,210922200
2009-11-17,83.81120300292969,83.84884280946356,83.1788956029634,83.49504930294654,147134100
2009-11-18,83.7585220336914,83.87896483644667,83.23159912920947,83.7509986657909,156486800
2009-11-19,82.6670150756836,83.78861110745609,82.14761567316586,83.18641447820133,208734600
2009-11-20,82.37342071533203,82.62182955742733,82.05726713977032,82.23792550537331,134196000
2009-11-23,83.41975402832031,84.11228264383435,83.25414811090897,83.34448017759516,148010200
2009-11-24,83.54772186279297,83.70579867546665,82.81003007031582,83.55525097092794,138420100
2009-11-25,83.84130096435547,83.93163304049874,83.41976276174142,83.6832241383752,109564800
2009-11-27,82.47882843017578,83.0433910065646,81.51530921868994,81.59811218933584,126001800
2009-11-30,82.75733184814453,82.95304270136543,81.38732716046623,82.41106755818478,160874800
2009-12-01,83.78108215332031,84.05207262846957,83.35201485817183,83.49503346120328,159613700
2009-12-02,83.74344635009766,84.3155380186044,83.49503744551912,83.76602793359982,132315100
2009-12-03,83.08854675292969,84.44349911244122,83.0208020064676,83.96926865812569,167324900
2009-12-04,83.56278991699219,84.59405387485027,82.83262140365976,84.18756813310766,274907800
2009-12-07,83.434814453125,83.95421383577595,83.17135307896409,83.48751247098441,127973800
2009-12-08,82.5089340209961,83.38212109877125,82.25299601581959,82.83261677449666,169863700
2009-12-09,82.81758880615234,82.9380316156449,82.06483847591161,82.48638256610631,155063400
2009-12-10,83.28425598144531,83.64557849293614,83.14123164978884,83.32941914174674,138014600
2009-12-11,83.63809204101562,83.82627962895005,83.26171686514678,83.63809204101562,124854000
2009-12-14,84.21014404296875,84.3079994748696,83.65310491145914,84.21014404296875,107141500
2009-12-15,83.81871795654297,84.24778526063359,83.55525658438683,83.90152092251022,120408800
2009-12-16,83.9466781616211,84.40585612482953,83.75849066007753,84.15745298749238,155358200
2009-12-17,82.93800354003906,83.50256609660775,82.86272968110202,83.3444892699318,183390100
2009-12-18,83.4072494506836,83.47536471620637,82.70342250133797,83.39967980474815,174591200
2009-12-21,84.25485229492188,84.53486561959407,83.82347495453124,83.82347495453124,118039600
2009-12-22,84.5575942993164,84.7392253866484,84.3305511096903,84.43650305846297,91707500
2009-12-23,84.72404479980469,84.8451359816379,84.38348595530313,84.7618872376139,111783100
2009-12-24,85.12515258789062,85.21596519773713,84.76188482666902,84.90567915751957,39677500
2009-12-28,85.30680084228516,85.51113502972945,85.00407860900599,85.44302555856346,87508500
2009-12-29,85.18570709228516,85.5414052727066,85.17814322279045,85.52627175977099,80572500
2009-12-30,85.15542602539062,85.25381405873192,84.89054627013643,84.93595835242688,73138400
2009-12-31,84.33809661865234,85.36734877554784,84.3002541732289,85.34463984392586,90637900
2010-01-04,85.76844787597656,85.8138541884604,84.39106724915432,85.04191800650456,118944600
2010-01-05,85.9954833984375,86.03332584067324,85.40517825281445,85.71547011209869,111579900
2010-01-06,86.05602264404297,86.26792644745059,85.84411884063536,85.91222830289684,116074400
2010-01-07,86.41929626464844,86.5252481735041,85.65492397309326,85.89710058961275,131091100
2010-01-08,86.7068862915039,86.74472873659897,86.01819882755613,86.19226021752192,126402800
2010-01-11,86.82799530029297,87.13071182733813,86.45715773895164,87.0928751484313,106375700
2010-01-12,86.01819610595703,86.43443411910074,85.68520107628504,86.25280309107343,163333500
2010-01-13,86.74472045898438,86.98689707222228,85.79871716134474,86.23765830325064,161822000
2010-01-14,86.97932434082031,87.13825219630732,86.5933533923829,86.64632934421189,115718800
2010-01-15,86.0030288696289,86.91118948857854,85.67003394817333,86.82794653215905,212283100
2010-01-19,87.07769012451172,87.13066606631642,85.96518957266828,85.98789849682282,139172700
2010-01-20,86.1922607421875,86.61606841488899,85.50357327404757,86.48741333909696,216490200
2010-01-21,84.53484344482422,86.47982578852006,84.4288915485875,86.21494604792828,344859600
2010-01-22,82.65044403076172,84.56515444426911,82.55962560412439,84.15648018532299,345942400
2010-01-25,83.0742416381836,83.5586007470118,82.80179793951685,83.40723672114449,186937500
2010-01-26,82.7260971069336,83.60399096604397,82.52176292880057,82.74880026295436,211168800
2010-01-27,83.11962890625,83.30882955161215,81.98442503407705,82.62013643100008,271863600
2010-01-28,82.16604614257812,83.43747455726569,81.66655950142129,83.39206825550909,316104000
2010-01-29,81.27301025390625,83.09690683138818,81.14435523010178,82.52173538374961,310677600
2010-02-01,82.53688049316406,82.5444501350237,81.35627041664078,81.84819320650715,187865000
2010-02-02,83.53587341308594,83.69480127478081,82.40066945188319,82.68825815071328,216327900
2010-02-03,83.11962890625,83.6115517389807,82.87745231114425,83.15746557095514,172730700
2010-02-04,80.55408477783203,82.5142010855291,80.53894548975634,82.47636441323314,356715700
2010-02-05,80.72056579589844,80.88705751305754,79.14641504684043,80.64488091889058,493585800
2010-02-08,80.13783264160156,81.22763031199604,80.07728704348052,80.78111374328596,224166900
2010-02-09,81.1443862915039,81.84821303236603,80.42542026325538,81.07627104615783,337820500
2010-02-10,80.9854736328125,81.43198453751157,80.30434992111715,81.01574643932646,240511500
2010-02-11,81.83306121826172,81.92387960683887,80.41027444089265,80.87949412095635,223591600
2010-02-12,81.76496124267578,81.8103675552591,80.60705408023173,80.97031612879064,304622100
2010-02-16,83.051513671875,83.1347624177504,81.59845410123343,82.38552947881732,159317500
2010-02-17,83.44503784179688,83.55855936148474,83.05149734340483,83.45260170888355,168845100
2010-02-18,83.93698120117188,84.1110425700418,83.2785608443635,83.30883364198127,193708600
2010-02-19,84.1110610961914,84.43648652482777,83.52075584748988,83.71752618837273,222684900
